Date,LogPNL,NAV,Drawdown,ExpCut
2013-06-20,-0.03982657660668831,203722.2591671192,-0.047757534597041906,1.0
2013-06-21,0.014342619544575719,206665.22448929868,-0.034001470014581536,1.0
2013-06-24,-0.015857683475581474,203413.84061621898,-0.049199150464085184,1.0
2013-06-25,0.015071891747856725,206502.89245342498,-0.03476024550964141,1.0
2013-06-26,0.014703198232436598,209561.57653289015,-0.020463286107039402,1.0
2013-06-27,0.008831225248382424,211420.4580380507,-0.011774466757583868,1.0
2013-06-28,0.003327071134882509,212125.04038917203,-0.008481094507275189,1.0
2013-07-01,0.004090838796823704,212994.58710925063,-0.004416642660452386,1.0
2013-07-02,0.0048620074679819325,214032.68996935934,0.0,1.0
2013-07-03,0.005116648194249507,215130.62642796212,0.0,1.0
2013-07-05,0.021113043921254793,219720.97640773893,0.0,1.0
2013-07-08,0.004134024066440922,220631.1883348116,0.0,1.0
2013-07-09,0.00040061942703317754,220719.59518263585,0.0,1.0
2013-07-10,0.00023010588219474215,220770.38990366095,0.0,1.0
2013-07-11,0.00366159726435189,221580.24393420437,0.0,1.0
2013-07-12,-0.002105978863045088,221114.09164972743,-0.002103762845460877,1.0
2013-07-15,0.006155391947805455,222479.33303631723,0.0,1.0
2013-07-16,-9.83811654515776e-05,222457.4463368814,-9.83763261832582e-05,1.0
2013-07-17,0.00959504409995482,224602.20843355256,0.0,1.0
2013-07-18,0.002589551910067378,225184.58122825992,0.0,1.0
2013-07-19,0.015844353400789046,228780.90075667528,0.0,1.0
2013-07-22,0.002833086406886842,229429.9758254981,0.0,1.0
2013-07-23,-0.002282868283082884,228906.81479156722,-0.0022802645210092676,1.0
2013-07-24,-0.003982423467779661,227997.02370950178,-0.006245705735880902,1.0
2013-07-25,0.00489568256391415,229115.96151037802,-0.001368671700331503,1.0
2013-07-26,-0.0008218879263024448,228927.73123058246,-0.0021890975366604115,1.0
2013-07-29,-0.006185624870951756,227516.04075764865,-0.008342131672040898,1.0
2013-07-30,0.005809364455878097,228841.61099024242,-0.0025644636588516567,1.0
2013-07-31,0.0031661671882927678,229567.31002627636,0.0,1.0
2013-08-01,0.004594881444329957,230624.57173528758,0.0,1.0
2013-08-02,0.008459292526680429,232583.7674731055,0.0,1.0
2013-08-05,0.00015475336901715764,232619.76337987275,0.0,1.0
2013-08-06,-0.0045271370650858955,231569.04200139432,-0.004516905026519913,1.0
2013-08-07,-0.006085237734222204,230164.16815980375,-0.01055626222118955,1.0
2013-08-08,0.004710394215686975,231250.88955993048,-0.0058845981100361655,1.0
2013-08-09,-0.006051438807161524,229855.71461814563,-0.011882261083781431,1.0
2013-08-12,0.005600209472560458,231146.5659136233,-0.006333070951687336,1.0
2013-08-13,0.009974483387683364,233463.6702440188,0.0,1.0
2013-08-14,-0.003094363722601301,232742.36529774606,-0.0030895811134933338,1.0
2013-08-15,-0.010405728862505015,230333.06833480077,-0.013409375025869696,1.0
2013-08-16,0.00039426630816929986,230423.8988078235,-0.013020318891663551,1.0
2013-08-19,-0.00703496609907539,228808.56306938195,-0.019939321478889105,1.0
2013-08-20,0.0018546891148218947,229233.32560014518,-0.018119926922471552,1.0
2013-08-21,-0.013738839270216019,226105.4615947884,-0.03151757462537763,1.0
2013-08-22,0.006317071194927415,227538.3068210468,-0.02538023760518604,1.0
2013-08-23,0.0055224070967332395,228798.34199273045,-0.019983101638092582,1.0
2013-08-26,-0.0104780706576868,226413.49292681395,-0.030198177343121246,1.0
2013-08-27,-0.017120495551510295,222570.17535526588,-0.046660342816365996,1.0
2013-08-28,-0.002595995917669569,221993.13341197962,-0.04913199908169885,1.0
2013-08-29,0.0030517970369103864,222671.64621381115,-0.046225710488178806,1.0
2013-08-30,-0.002283138815007746,222163.83585669674,-0.0484008255995948,1.0
2013-09-03,0.005932661938777173,223485.77622520988,-0.04273852976088288,1.0
2013-09-04,0.0009424220607865408,223696.4934276707,-0.04183596019945779,1.0
2013-09-05,0.0062645913695513755,225102.25922649284,-0.03581461307785716,1.0
2013-09-06,-0.0008240610173073648,224916.83763960018,-0.03660883338073706,1.0
2013-09-09,0.008176446918588098,226763.39708377307,-0.028699425282068702,1.0
2013-09-10,0.00784614617598578,228549.61414113926,-0.021048483036968157,1.0
2013-09-11,0.01166148458707994,231230.44278430918,-0.009565631592167723,1.0
2013-09-12,-0.0012834852497345395,230933.85229717894,-0.010836024055458693,1.0
2013-09-13,-0.00037219695468504455,230847.91541433538,-0.011204119368762644,1.0
2013-09-16,0.001743226322409086,231250.68653557278,-0.009478921093517445,1.0
2013-09-17,-7.1211556607053694e-06,231249.03976930078,-0.00948597472319046,1.0
2013-09-18,0.01445904720311919,234616.97040915425,0.0,1.0
2013-09-19,-0.0006925971535789444,234454.53162208167,-0.0006923573635330138,1.0
2013-09-20,0.005557525873184588,235761.1461566814,0.0,1.0
2013-09-23,-0.007013537689947391,234113.41145130983,-0.0069890002327887,1.0
2013-09-24,0.006198228259600036,235569.00620830973,-0.0008149771559220476,1.0
2013-09-25,0.0008481875316981302,235768.89766296602,0.0,1.0
2013-09-26,0.00211903115632861,236269.0290126185,0.0,1.0
2013-09-27,-0.015228203307946053,232698.33284989567,-0.015112840551488982,1.0
2013-09-30,-0.012100057159086575,229899.63606380144,-0.026958222054896952,1.0
2013-10-01,0.015216158960823734,233424.57547947703,-0.01203904525713162,1.0
2013-10-02,-0.018406997929440116,229167.2324585715,-0.030058093452729695,1.0
2013-10-03,-0.01566366647435391,225605.60029204283,-0.045132570972753916,1.0
2013-10-04,0.009244416327145899,227700.8622019813,-0.03626445178381632,1.0
2013-10-07,-0.030412750336217265,220880.09755705745,-0.06513308798818129,1.0
2013-10-08,-0.004412958040438397,219907.51052581222,-0.06924952692776531,1.0
2013-10-09,0.008673768856508168,221823.23370127793,-0.06114129884780228,1.0
2013-10-10,0.03289559345388948,229241.58723636423,-0.029743389582724156,1.0
2013-10-11,0.0023789239583553723,229787.5847262512,-0.027432475231534248,1.0
2013-10-14,-0.0077535375439836685,228012.80735366314,-0.034944155370082,1.0
2013-10-15,-0.01669953471225405,224236.71679430178,-0.05092632017239174,1.0
2013-10-16,0.045876441652002775,234763.51936758615,-0.006372014357209466,1.0
2013-10-17,0.016998887961453768,238788.35003535403,0.0,1.0
2013-10-18,0.0036425879887236334,239659.74371160602,0.0,1.0
2013-10-21,-0.008059032072806893,237736.07999576282,-0.008026645134687427,1.0
2013-10-22,0.0029187320915298187,238430.98154416386,-0.0051271112470219204,1.0
2013-10-23,0.0004698592931067225,238543.0368796658,-0.00465955113965244,1.0
2013-10-24,0.005425568486427501,239840.78579255703,0.0,1.0
2013-10-25,0.0014589769921036222,240190.9633691941,0.0,1.0
2013-10-28,0.001396291557656859,240526.5742343544,0.0,1.0
2013-10-29,0.003044714054367681,241260.0248825151,0.0,1.0
2013-10-30,-0.0016160434158418724,240870.45307505876,-0.0016147383208057198,1.0
2013-10-31,0.002362448646111126,241440.16984915143,0.0,1.0
2013-11-01,0.002566294516366696,242060.5721600996,0.0,1.0
2013-11-04,0.01072413351959689,244670.43128198673,0.0,1.0
2013-11-05,-5.640560274855488e-06,244669.0512075638,-5.640544366913858e-06,1.0
2013-11-06,0.003927630598079546,245631.91049952016,0.0,1.0
2013-11-07,-0.00880009188322628,243479.81034571142,-0.008761484407429854,1.0
2013-11-08,0.011941399774985761,246404.72915360623,0.0,1.0
2013-11-11,0.006991374531121863,248133.47300758853,0.0,1.0
2013-11-12,0.0008155636960953672,248335.92420466125,0.0,1.0
2013-11-13,0.008800295298053484,250530.99815377765,0.0,1.0
2013-11-14,0.004246881874629516,251597.23619982984,0.0,1.0
2013-11-15,0.006805939999141586,253315.4322305528,0.0,1.0
2013-11-18,-0.0015870256462529042,252913.73298082867,-0.0015857669869814295,1.0
2013-11-19,-0.0061930982953875,251352.25356079824,-0.007749937113850192,1.0
2013-11-20,0.007394475594357353,253217.7603874748,-0.00038557399451732977,1.0
2013-11-21,0.0050655929782319475,254503.71280240026,0.0,1.0
2013-11-22,-0.0005432373637317411,254365.49442249082,-0.0005430898370302195,1.0
2013-11-25,-0.002408939916174191,253753.48067780767,-0.0029478238896070152,1.0
2013-11-26,-0.0030693223142872483,252975.823507996,-0.006003406699180536,1.0
2013-11-27,-0.003204336130624874,252166.5012992466,-0.009183408278873761,1.0
2013-11-29,-0.003400576666312105,251310.44614444114,-0.012547033686846065,1.0
2013-12-02,-0.009899119771484166,248834.96668690347,-0.022273726591556908,1.0
2013-12-03,-0.010746664654213589,246175.1384852954,-0.032724765487296636,1.0
2013-12-04,0.005699526236202068,247582.2262034214,-0.02719601424578344,1.0
2013-12-05,-0.007662942584474308,245692.2683865004,-0.03462206629080178,1.0
2013-12-06,0.011010612412945875,248412.438615328,-0.023933930550559812,1.0
2013-12-09,-8.28631991316442e-05,248391.85521877508,-0.024014807156744755,1.0
2013-12-10,-0.0029787926825726174,247653.04830065827,-0.0269177389449754,1.0
2013-12-11,-0.009465557942305303,245319.9335587072,-0.03608505016515595,1.0
2013-12-12,-0.0034339331294788167,244478.9660510145,-0.039389392952271396,1.0
2013-12-13,-0.0012709695927517473,244168.4380966914,-0.04060952428514586,1.0
2013-12-16,-0.0070998005816331755,242441.03025959802,-0.04739688238720452,1.0
2013-12-17,0.0013654177165047798,242772.28963976967,-0.046095292809103294,1.0
2013-12-18,0.01976844236719888,247619.270440704,-0.02705045944473683,1.0
2013-12-19,0.00618972326776035,249156.71848080773,-0.021009494371282522,1.0
2013-12-20,-0.0018465176466229138,248697.07070782257,-0.02281554964616972,1.0
2013-12-23,0.011386693071467668,251545.09191940603,-0.011625059809211247,1.0
2013-12-24,0.005845009301410187,253019.68061555334,-0.005831082660861409,1.0
2013-12-26,0.0003949780309042694,253119.63756988393,-0.005438330220317589,1.0
2013-12-27,-0.007581127308055713,251207.96086143277,-0.012949720476283733,1.0
2013-12-30,-0.003131778823155962,250422.46373305033,-0.016036108174652286,1.0
2013-12-31,-0.005251030694247483,249110.934144124,-0.02118939090866334,1.0
2014-01-02,-0.0032049348917180254,248313.82783857937,-0.02432139356892915,1.0
2014-01-03,0.0032777709179923065,249129.07905546212,-0.021118095637021495,1.0
2014-01-06,-0.0007398677091696726,248944.82466479592,-0.021842070893167365,1.0
2014-01-07,0.001816238620620858,249397.37871842665,-0.020063888372183536,1.0
2014-01-08,-0.0027566442697883886,248710.82558962124,-0.022761503747792844,1.0
2014-01-09,0.002101511573362913,249234.0438500737,-0.02070566631150872,1.0
2014-01-10,0.007158541752992242,251024.59738901493,-0.013670195122404971,1.0
2014-01-13,-0.00317406660338726,250229.09175961246,-0.016795908380742075,1.0
2014-01-14,0.014115523450387357,253786.2529051898,-0.0028190547371995667,1.0
2014-01-15,0.0018546778007406672,254257.38139531206,-0.0009678892475704082,1.0
2014-01-16,-0.0059802125698533715,252741.40565368338,-0.006924485027395844,1.0
2014-01-17,0.00491228362274132,253985.99751284716,-0.002034215076284762,1.0
2014-01-21,0.0016251189852134473,254399.09055113795,-0.00041108339878537237,1.0
2014-01-22,-0.0011081678079323254,254117.32981654408,-0.001518182118451783,1.0
2014-01-23,-0.007233406150901622,252285.82794412464,-0.008714548144913015,1.0
2014-01-24,-0.04170706949979586,241980.1294617576,-0.049207861067104064,1.0
2014-01-27,-0.0009212664447790786,241757.3039447771,-0.050083390600747846,1.0
2014-01-28,0.014957993106754941,245400.68896355547,-0.035767744755505704,1.0
2014-01-29,-0.02792674614189483,238642.25597885306,-0.062323086169914665,1.0
2014-01-30,-0.0012283296649586717,238349.3045738058,-0.06347415544832125,1.0
2014-01-31,-0.0231041507727614,232905.57483457937,-0.08486374414737885,1.0
2014-02-03,-0.02092987681326175,228081.54907627386,-0.1038183821964157,1.0
2014-02-04,0.014388328715194021,231386.9841966122,-0.09083061441911522,1.0
2014-02-05,-0.0005858151445163884,231251.4738928953,-0.09136306364048319,1.0
2014-02-06,0.028885438244708794,238028.68418804882,-0.06473394212186934,1.0
2014-02-07,0.019458059545665485,242705.6149345328,-0.04635727211189122,1.0
2014-02-10,-0.0013411243550871532,242380.33469260953,-0.04763536836573956,1.0
2014-02-11,0.007508349290370475,244207.06017123105,-0.04045776982107785,1.0
2014-02-12,0.011346268180654207,246993.67792854918,-0.029508547404500818,1.0
2014-02-13,-0.00343299397659802,246147.20392138613,-0.03283452641613216,1.0
2014-02-14,0.007515711757994481,248004.14473112457,-0.02553820531617168,1.0
2014-02-18,-0.0010702537896305486,247738.85934205094,-0.026580568848524555,1.0
2014-02-19,-0.02083664325008172,242630.22137576868,-0.04665350967139048,1.0
2014-02-20,0.009544114602905829,244956.99786326374,-0.037511102820526276,1.0
2014-02-21,-0.005150893910554011,243698.49434619298,-0.042456034677170185,1.0
2014-02-24,0.006009929188329544,245167.5149738328,-0.03668393567136763,1.0
2014-02-25,0.0015275640140206548,245542.31023611076,-0.03521128421905284,1.0
2014-02-26,-0.0054331122047655,244211.86880511,-0.04043887566104387,1.0
2014-02-27,0.007826298781040464,246130.6425105278,-0.032899599772728716,1.0
2014-02-28,-0.0019376015444274586,245654.20112331098,-0.034771640781367075,1.0
2014-03-03,-0.02603348728523258,239341.49303320167,-0.059575632914128485,1.0
2014-03-04,0.02816922162021296,246179.41389301448,-0.03270796648789509,1.0
2014-03-05,-0.0007702095409722887,245989.8771605128,-0.03345269720484467,1.0
2014-03-06,-0.0009298314370917993,245761.25434633455,-0.0343510055700188,1.0
2014-03-07,-0.008021473396948586,243797.77251939886,-0.04206594931412111,1.0
2014-03-10,0.0001444340075646977,243832.98775179655,-0.04192758106789818,1.0
2014-03-11,-0.0018025709192892592,243393.85739961718,-0.0436530189695461,1.0
2014-03-12,0.005379507607630174,244706.72463067915,-0.038494480350970806,1.0
2014-03-13,-0.018144252674997752,240306.74189757573,-0.055782961861335356,1.0
2014-03-14,-0.013938769304192355,236980.39808544217,-0.06885288440001425,1.0
2014-03-17,0.015381913704526795,240653.78958624005,-0.05441933661263898,1.0
2014-03-18,0.01316749669871431,243843.55207224426,-0.04188607157347313,1.0
2014-03-19,-0.011022856900805955,241170.4591178899,-0.0523892305447915,1.0
2014-03-20,0.0042486032180582,242197.2764317129,-0.0483546437699407,1.0
2014-03-21,-0.005126310836277348,240958.87483678365,-0.053220590837246395,1.0
2014-03-24,0.001259765003156943,241262.61767663268,-0.05202711968311491,1.0
2014-03-25,0.008847549372775099,243406.67142281673,-0.043602669907607194,1.0
2014-03-26,-0.007361434308135628,241621.42823814947,-0.050617275568992426,1.0
2014-03-27,0.006507920445399051,243199.00908842197,-0.04441862002522301,1.0
2014-03-28,0.002129263483502619,243717.3955525287,-0.04238176775930258,1.0
2014-03-31,0.005995437467626985,245182.97696814494,-0.03662318215959404,1.0
2014-04-01,0.01106815792112048,247911.77439989976,-0.0259011482776228,1.0
2014-04-02,-0.0016826146225268346,247494.98516935905,-0.02753880309197243,1.0
2014-04-03,4.478689604692221e-05,247506.06994975652,-0.027495248598109034,1.0
2014-04-04,-0.009100876395250701,245263.76673897053,-0.03630574171860401,1.0
2014-04-07,-0.006936671333050093,243568.33970753048,-0.042967440334986895,1.0
2014-04-08,0.004041849143055387,244554.79840833653,-0.039091431258561626,1.0
2014-04-09,0.00818148559457299,246563.8271821156,-0.031197523732980903,1.0
2014-04-10,-0.02023169023980742,241625.54752252178,-0.050601090011905825,1.0
2014-04-11,-0.00921939367260638,239408.14374381021,-0.05931374789141264,1.0
2014-04-14,0.0014437147140249351,239754.03042435762,-0.05795468449410979,1.0
2014-04-15,0.0043014076528864464,240787.5314066575,-0.053893836143727114,1.0
2014-04-16,0.00908499836152643,242985.05285961213,-0.04525930021198299,1.0
2014-04-17,0.009446049520667188,245291.17643293098,-0.036198043117044776,1.0
2014-04-21,0.0065377016137819766,246900.07045692464,-0.0298763513575111,1.0
2014-04-22,0.004134652636745173,247923.02981774067,-0.02585692331242695,1.0
2014-04-23,-0.00097996920947363,247680.19188848056,-0.026811085931848666,1.0
2014-04-24,-0.006654213758287675,246037.5462666701,-0.033265395001539244,1.0
2014-04-25,-0.002181600666643746,245501.37565944574,-0.03537212500292297,1.0
2014-04-28,0.0064005115824512515,247077.74947575066,-0.029178212156045102,1.0
2014-04-29,0.003210036857036691,247872.15250747753,-0.026056831241874856,1.0
2014-04-30,3.809310909019814e-05,247881.59490826746,-0.026019730011853648,1.0
2014-05-01,0.0009604192916343735,248119.7795343048,-0.025083851224803166,1.0
2014-05-02,0.0025374935898785367,248750.1813664428,-0.02260686640915366,1.0
2014-05-05,0.004774670702296646,249940.7215264396,-0.017928977246408295,1.0
2014-05-06,-0.001782195729757241,249495.67493770496,-0.019677661317984763,1.0
2014-05-07,0.0053784208544769285,250841.18278913238,-0.014390870659366395,1.0
2014-05-08,-0.0009193280265336057,250610.68342808099,-0.01529655238209382,1.0
2014-05-09,0.0031632826605161313,251404.69103065634,-0.012176725194378735,1.0
2014-05-12,0.010314940409557494,254011.33601940886,-0.0019346546169001222,1.0
2014-05-13,-0.0011721230350287826,253713.7779027307,-0.0031038246592609564,1.0
2014-05-14,0.006845843338664004,255456.6214895851,0.0,1.0
2014-05-15,-0.00596485516507439,253937.39522818613,-0.005947100734912447,1.0
2014-05-16,0.006026405437235205,255472.34539806354,0.0,1.0
2014-05-19,0.004391459365701955,256596.70881312725,0.0,1.0
2014-05-20,-0.0012357075853044464,256279.82614116604,-0.0012349444130711484,1.0
2014-05-21,0.007582618185838719,258230.48441371243,0.0,1.0
2014-05-22,0.006040803989633581,259795.12524049793,0.0,1.0
2014-05-23,0.00543594937469738,261211.20376765254,0.0,1.0
2014-05-27,0.010729375337615643,264028.92598371464,0.0,1.0
2014-05-28,0.003039881161714497,264832.76370852493,0.0,1.0
2014-05-29,0.004632250188763898,266062.3810771149,0.0,1.0
2014-05-30,0.003206387347167272,266916.8492753076,0.0,1.0
2014-06-02,0.0040917219549196915,268011.23624435056,0.0,1.0
2014-06-03,-0.0035262958795669874,267067.81369742716,-0.0035200857999224677,1.0
2014-06-04,0.0009266791188240475,267315.41456925083,-0.002596240683227613,1.0
2014-06-05,0.01088656882473149,270241.46062989655,0.0,1.0
2014-06-06,0.011102388833958088,273258.5036062326,0.0,1.0
2014-06-09,-0.0016655985437301624,272803.7434696084,-0.0016642122042777041,1.0
2014-06-10,0.006101337430510334,274473.29924310814,0.0,1.0
2014-06-11,-0.007068250451276903,272540.09346178756,-0.007043329120361097,1.0
2014-06-12,-0.013931248673851648,268769.59450670215,-0.02078054496424464,1.0
2014-06-13,0.006216105883239287,270445.49816524447,-0.014674655381673896,1.0
2014-06-16,-0.0019625498541246955,269915.25587592553,-0.016606509193251018,1.0
2014-06-17,0.010583445661257684,272787.0593017066,-0.006143548192307002,1.0
2014-06-18,0.016688034597279078,277377.53566603997,0.0,1.0
2014-06-19,-0.0023386161241596426,276729.6140039718,-0.0023358836919232795,1.0
2014-06-20,-0.0008498743172022927,276494.5285229268,-0.0031834126040268806,1.0
2014-06-23,0.00707139241377952,278456.65915592376,0.0,1.0
2014-06-24,-0.01362967091730738,274687.1335780323,-0.013537207511279736,1.0
2014-06-25,0.010407360156007073,277560.8293626994,-0.0032171246898524686,1.0
2014-06-26,-0.00718494171749029,275573.71816817316,-0.010353284408746277,1.0
2014-06-27,0.005361141280189052,277055.0751383065,-0.005033400967554003,1.0
2014-06-30,0.0010475462614323305,277345.45521320525,-0.0039905813209383245,1.0
2014-07-01,0.006651403310270254,279196.340360124,0.0,1.0
2014-07-02,0.0005346239676704556,279345.6453228159,0.0,1.0
2014-07-03,0.00016359450938630005,279391.3484749021,0.0,1.0
2014-07-07,-0.00393286665282222,278294.697462029,-0.003925143061370151,1.0
2014-07-08,-0.0040601317951409754,277167.07500937063,-0.007961139375549653,1.0
2014-07-09,0.00356759407646301,278157.6605773085,-0.004415626698277775,1.0
2014-07-10,-0.018048217014140278,273182.4427117126,-0.022222970743660087,1.0
2014-07-11,0.0036987393620844244,274194.7443314441,-0.0185997317806168,1.0
2014-07-14,0.008127428410242388,276432.32304994384,-0.01059097012527599,1.0
2014-07-15,-0.007957892842227032,274241.2340338888,-0.01843333542404213,1.0
2014-07-16,0.013241833888189447,277896.8409538232,-0.005349154614976093,1.0
2014-07-17,-0.0316240851143883,269246.11420354585,-0.03631191275870016,1.0
2014-07-18,0.01802111965473774,274142.21474665427,-0.01878774613781342,1.0
2014-07-21,-0.010810344272993433,271194.6040741878,-0.029337860479422107,1.0
2014-07-22,0.01214469304101673,274508.2602350263,-0.017477592869395653,1.0
2014-07-23,0.001889825619437957,275027.5234819162,-0.015619041236625386,1.0
2014-07-24,-0.004418338270952837,273815.03940423223,-0.01995877503404797,1.0
2014-07-25,-0.007390228967551593,271798.9424531547,-0.027174807177071214,1.0
2014-07-28,0.0022441502610375252,272409.58505140676,-0.024989189756971064,1.0
2014-07-29,-0.004530026909039364,271178.3531631593,-0.02939602588474788,1.0
2014-07-30,-0.0020924525210039846,270611.5185784862,-0.031424845272918556,1.0
2014-07-31,-0.030716684417883222,262425.5957841261,-0.06072397296260612,1.0
2014-08-01,-0.009476334481842486,259950.50895925175,-0.06958282574521713,1.0
2014-08-04,0.018361443454651294,264767.6651628481,-0.052341217406621565,1.0
2014-08-05,-0.016997663387599005,260305.26613218675,-0.06831307571583545,1.0
2014-08-06,0.002404635337597938,260931.95855508852,-0.06607001262056544,1.0
2014-08-07,-0.0026300351931336508,260246.59997472542,-0.06852305414853055,1.0
2014-08-08,0.009538193050604882,262740.7582584013,-0.059595940630912336,1.0
2014-08-11,0.01632064658766197,267064.0407375344,-0.04412200952054557,1.0
2014-08-12,0.003536794955883771,268010.2638018413,-0.040735279510930034,1.0
2014-08-13,0.015864200865203237,272295.9369687832,-0.02539595998534039,1.0
2014-08-14,0.007583533277514931,274368.7519649163,-0.017976922110875537,1.0
2014-08-15,-0.0018016040180199866,273874.89312157506,-0.019744546076460145,1.0
2014-08-18,0.00936671258850108,276452.2523785945,-0.010519638894873062,1.0
2014-08-19,-0.005616138028447182,274904.0100118026,-0.016061121747664275,1.0
2014-08-20,0.0,274904.0100118026,-0.016061121747664275,1.0
2014-08-21,0.005608390718415457,276450.11062558275,-0.010527304676306248,1.0
2014-08-22,-0.002634443231285921,275722.77698311146,-0.013130583719990097,1.0
2014-08-25,0.003733638781405979,276754.1504259979,-0.00943908271784255,1.0
2014-08-26,0.001551891357537194,277183.97623542114,-0.007900646356912011,1.0
2014-08-27,0.0008141330852300399,277409.7327666311,-0.007092616572015986,1.0
2014-08-28,-0.00221996356015719,276794.5763337251,-0.009294389949265902,1.0
2014-08-29,-0.006192188598990178,275085.90777252935,-0.015410071664261005,1.0
2014-09-02,0.0019884864052226447,275633.45657665905,-0.01345028011338234,1.0
2014-09-03,0.005470763298304426,277145.5142582906,-0.008038309807625543,1.0
2014-09-04,-0.002622045040178378,276419.7781094503,-0.010635871087893545,1.0
2014-09-05,0.0038394410816326996,277483.11556580785,-0.006829964204369987,1.0
2014-09-08,-0.0028150264077142495,276703.0916768184,-0.009621832647138007,1.0
2014-09-09,-0.008874350137336506,274258.3951478169,-0.018371912212400754,1.0
2014-09-10,0.0026632244795399274,274989.7803086309,-0.015754131938221394,1.0
2014-09-11,0.0015946276852707442,275428.63643854985,-0.014183374173836416,1.0
2014-09-12,-0.007434386166428553,273388.5862505601,-0.021485139955510157,1.0
2014-09-15,-0.005939822517153637,271769.5198139087,-0.027280116949212174,1.0
2014-09-16,0.017941387560076016,276689.4452669847,-0.009670675998616707,1.0
2014-09-17,0.004747588504569578,278006.1760714713,-0.004957821389216077,1.0
2014-09-18,0.006005594762952704,279680.79200567864,0.0,1.0
2014-09-19,-0.0012357940125573563,279335.3776319575,-0.0012350307335875499,1.0
2014-09-22,-0.01897394883318615,274085.2478242847,-0.02000689479340545,1.0
2014-09-23,-0.006325377068387539,272357.0268697409,-0.026186157023572187,1.0
2014-09-24,0.01710505855568112,277055.7814342871,-0.009385737763994428,1.0
2014-09-25,-0.025623393505322944,270046.85188038374,-0.03444619866887144,1.0
2014-09-26,0.011155384987239003,273076.1938005194,-0.02361477224730235,1.0
2014-09-29,-0.01391285012633503,269303.2328233968,-0.03710501213852091,1.0
2014-09-30,0.0006568660021413208,269480.1870725578,-0.036472311380302824,1.0
2014-10-01,-0.004977169622807587,268142.2707516752,-0.04125603753928575,1.0
2014-10-02,0.005286367049527563,269563.5225358441,-0.0361743450355686,1.0
2014-10-03,0.01575848891466869,273845.08317752584,-0.020865604628416246,1.0
2014-10-06,-0.006910415072747256,271959.2235283573,-0.027608504759828456,1.0
2014-10-07,-0.01776121673875064,267171.54021554574,-0.0447268891811452,1.0
2014-10-08,0.023511545558059233,273527.5834600962,-0.022000826375868865,1.0
2014-10-09,-0.02709156502892629,266216.7709655015,-0.048140671168807936,1.0
2014-10-10,-0.02805316230792254,258852.3295811992,-0.07447226631157611,1.0
2014-10-13,-0.03679682322495026,249500.50015446256,-0.10790977683802938,1.0
2014-10-14,0.014067536594305707,253035.16126699722,-0.09527157924431362,1.0
2014-10-15,-0.02956331920552202,245664.09545521362,-0.12162686005900014,0.5
2014-10-16,0.007126485553329065,247421.07017400223,-0.11534478860822661,1.0
2014-10-17,0.009776806519934844,249851.92172579275,-0.10665326734086278,1.0
2014-10-20,0.03626720397047567,259079.67328334993,-0.07365939782489761,1.0
2014-10-21,0.020526951486401934,264452.7469155487,-0.05444794753663584,1.0
2014-10-22,-0.020583740237970716,259064.96088990054,-0.07371200205754391,1.0
2014-10-23,0.010366952256455342,261764.6445378036,-0.06405927035386572,1.0
2014-10-24,0.0050390441088046245,263087.0170763949,-0.059331121062281555,1.0
2014-10-27,-0.004496585817938659,261906.6794600163,-0.06355142381498058,1.0
2014-10-28,0.019297558042447704,267009.9204857622,-0.0453047612925066,1.0
2014-10-29,-0.01068079646976372,264173.2179582124,-0.055447404651054355,1.0
2014-10-30,0.0059815778463931935,265758.12602628715,-0.0497805583270402,1.0
2014-10-31,0.009062105340317927,268177.39945850236,-0.04113043468120159,1.0
2014-11-03,-0.002309578277286839,267558.73746141157,-0.043342463589780444,1.0
2014-11-04,0.0030729575225558747,268382.19867909094,-0.040398174095410466,1.0
2014-11-05,0.008988070009842808,270805.3099042347,-0.03173432840273038,1.0
2014-11-06,0.005411106159748158,272274.6379445878,-0.026480739016716104,1.0
2014-11-07,0.0009779282596360517,272541.03324393125,-0.025528241358821813,1.0
2014-11-10,0.010242791736393642,275346.960016962,-0.015495636856708517,1.0
2014-11-11,-0.0019575513879823703,274808.48141492595,-0.01742096965548412,1.0
2014-11-12,-0.00570065954624166,273246.34864595183,-0.0230063827894057,1.0
2014-11-13,-0.0017721749487762395,272762.53713797574,-0.024736253133759822,1.0
2014-11-14,0.001167735071060605,273081.2375612788,-0.02359673825675468,1.0
2014-11-17,-0.001010493233931875,272805.43019261817,-0.024582888813189818,1.0
2014-11-18,0.003967718570174306,273889.9955662846,-0.020705020169123678,1.0
2014-11-19,-0.0009533624055775292,273629.0035709941,-0.021638198287716848,1.0
2014-11-20,0.007909264842819397,275801.7890700891,-0.013869393417302533,1.0
2014-11-21,0.005855384275640141,277421.4517751917,-0.008078281723548075,1.0
2014-11-24,0.012331078077506774,280863.5360468189,0.0,1.0
2014-11-25,0.004962124194865858,282260.6793269467,0.0,1.0
2014-11-26,0.00531518582299384,283764.9414630512,0.0,1.0
2014-11-28,-0.016235036561871752,279195.2025748924,-0.01610395866592218,1.0
2014-12-01,-0.011702644663947659,275946.9241229314,-0.02755103325946906,1.0
2014-12-02,0.020908898537582488,281777.41249219317,-0.007004138568389107,1.0
2014-12-03,0.00048195338459322556,281913.24880060065,-0.006525445507480576,1.0
2014-12-04,0.004147338493799779,283084.86633715953,-0.0023966143329239298,1.0
2014-12-05,0.007170291970230558,285121.96203885286,0.0,1.0
